Summary transaction information from 2018-06-01 00:00:00 to 2018-08-31 00:00:00
Term_id Transaction_id Datetime Org_id Amount Account
7 411 2018-06-29 09:46:58 3 8260803 88500
250 388 2018-06-29 09:46:58 21 1227709 744675
304 394 2018-06-29 09:46:59 30 6328296 307052
55 411 2018-06-29 09:47:00 20 2108595 797137
1049 1906 2018-06-29 09:47:00 22 4343207 845397
304 395 2018-06-29 09:47:01 23 6789959 249916
250 389 2018-06-29 09:47:01 10 7919978 1365594
1049 1907 2018-06-29 09:47:02 26 5182340 1255672
55 412 2018-06-29 09:47:02 8 8197665 179029
7 412 2018-06-29 09:47:03 13 7352300 822356
7 413 2018-06-29 09:47:03 9 6208558 607381
304 396 2018-06-29 09:47:04 30 8853042 843305
7 414 2018-06-29 09:47:05 28 4472560 936636
250 391 2018-06-29 09:47:05 16 6508949 504959
250 392 2018-06-29 09:47:06 8 2943319 376576
250 393 2018-06-29 09:47:06 4 3387238 150579
1049 1908 2018-06-29 09:47:07 26 3787107 1330253
7 415 2018-06-29 09:47:07 18 2273056 78885
55 414 2018-06-29 09:49:34 13 3626978 1121933
304 398 2018-06-29 09:49:34 27 5242185 680249
304 399 2018-06-29 09:49:35 22 7186148 121737
250 395 2018-06-29 09:49:35 19 8455093 196267
55 416 2018-06-29 09:49:36 2 3496028 379795
7 417 2018-06-29 09:49:37 9 4299969 624871
7 418 2018-06-29 09:49:37 29 6147201 948368
7 419 2018-06-29 09:49:38 4 1802220 622651
7 420 2018-06-29 09:49:38 7 5264276 816337
304 400 2018-06-29 09:49:39 13 5140723 10023
1049 1912 2018-06-29 09:49:39 3 4284951 1089671
7 421 2018-06-29 09:49:40 15 9946851 9356
7 422 2018-06-29 09:49:40 7 1087084 954620
250 396 2018-06-29 09:49:41 17 7971993 21706
1049 1914 2018-06-29 09:49:42 11 4417180 904170
55 417 2018-06-29 09:49:42 30 1197575 122803
250 397 2018-06-29 09:49:43 3 2027154 558787
250 398 2018-06-29 09:49:43 3 2750259 1311355
250 399 2018-06-29 09:49:44 19 4485974 826991
250 401 2018-06-29 10:36:23 18 8256055 503723
7 424 2018-06-29 10:36:24 14 1710619 741411
304 402 2018-06-29 10:36:24 26 5693223 1217126
250 402 2018-06-29 10:36:25 21 8956132 1137178
304 403 2018-06-29 10:36:25 11 7049067 808838
7 425 2018-06-29 10:36:26 7 8681155 1277883
7 426 2018-06-29 10:36:26 5 6674569 92479
55 419 2018-06-29 10:36:27 8 9446587 115163
55 420 2018-06-29 10:36:27 13 7727617 865090
7 427 2018-06-29 10:36:28 21 7367410 561098
55 421 2018-06-29 10:36:29 20 9574422 397345
250 403 2018-06-29 10:36:30 21 2084080 739040
304 405 2018-06-29 10:38:53 10 3173042 517229
7 430 2018-06-29 10:38:53 15 4628256 150851
55 423 2018-06-29 10:38:54 23 7133931 390263
55 424 2018-06-29 10:38:54 14 3312538 419036
55 425 2018-06-29 10:38:55 30 1530549 476082
250 405 2018-06-29 10:38:55 20 9191281 1417152
304 406 2018-06-29 10:38:56 17 6543236 1372196
304 407 2018-06-29 10:38:56 4 6903603 1129991
250 406 2018-06-29 10:38:57 10 1271069 1022542
7 431 2018-06-29 10:38:57 9 6844595 713900
7 432 2018-06-29 10:38:58 19 9382352 158615
55 426 2018-06-29 10:38:58 11 9043758 1071143
55 427 2018-06-29 10:38:59 19 3143233 1113013
250 407 2018-06-29 10:38:59 7 6110931 967821
55 428 2018-06-29 10:39:00 1 9048702 643591
304 408 2018-06-29 10:39:00 27 8062581 979720
7 433 2018-06-29 10:39:01 17 2130454 39569
7 434 2018-06-29 10:39:01 28 9704037 477811
55 429 2018-06-29 10:39:02 9 2035236 749351
250 408 2018-06-29 10:39:03 12 5546728 893223
1049 1918 2018-06-29 10:41:41 5 1215942 1140745
1049 1919 2018-06-29 10:41:42 23 8717279 1377792
55 431 2018-06-29 10:41:42 29 6825283 179396
304 411 2018-06-29 10:41:43 6 2171719 938380
250 411 2018-06-29 10:41:44 20 4277992 753065
7 436 2018-06-29 10:41:44 13 9707974 720714
55 432 2018-06-29 10:41:45 24 8851239 1111505
250 412 2018-06-29 10:41:45 28 6927665 127462
55 433 2018-06-29 10:41:46 5 4906430 763738
7 437 2018-06-29 10:41:46 29 5102391 556368
250 413 2018-06-29 10:41:47 7 4953168 1460897
7 438 2018-06-29 10:41:47 22 3360479 1444491
250 414 2018-06-29 10:41:48 16 4189006 1197926
7 439 2018-06-29 10:41:48 28 2491821 1467414
1049 1920 2018-06-29 10:41:49 11 3538390 1234008
250 415 2018-06-29 10:41:49 6 5600535 94582
1049 1921 2018-06-29 10:41:50 27 3058563 667693
1049 1922 2018-06-29 10:41:50 9 1649843 929041
55 434 2018-06-29 10:41:51 15 6564625 1121365
304 412 2018-06-29 10:41:51 1 6217565 1171490
1049 1923 2018-06-29 10:41:52 14 6856608 541868
55 435 2018-06-29 10:41:53 22 6553690 42111
304 414 2018-06-29 10:41:53 2 9007739 1178888
250 416 2018-06-29 10:41:54 4 9179473 977270
7 440 2018-06-29 10:41:55 16 7408985 943566
304 415 2018-06-29 10:41:55 4 5949482 885754
304 416 2018-06-29 10:41:56 20 2324174 628492
304 417 2018-06-29 10:41:56 8 3155974 50378
304 418 2018-06-29 10:41:57 29 1490166 906506
1049 1924 2018-06-29 10:41:57 28 5450357 15685
55 436 2018-06-29 10:41:58 20 7003943 120797
55 438 2018-06-29 10:41:59 3 1175587 1391673
7 441 2018-06-29 10:41:59 3 8226997 866071
1049 1925 2018-06-29 10:42:00 27 5083695 981171
55 439 2018-06-29 10:42:00 22 6862106 22563
304 419 2018-06-29 10:42:01 13 7492506 7729
55 440 2018-06-29 10:42:01 14 1810859 1036279
55 441 2018-06-29 10:42:02 24 6474001 229226
55 442 2018-06-29 10:42:02 6 2231780 940557
250 417 2018-06-29 10:42:03 27 3843842 1110768
304 420 2018-06-29 10:42:03 2 4142260 24847
7 442 2018-06-29 10:42:04 27 5525813 1409542
7 443 2018-06-29 10:42:04 20 9073079 1142849
304 421 2018-06-29 10:42:05 26 5176159 1348809
55 443 2018-06-29 10:42:05 6 6374719 106282
1049 1926 2018-06-29 10:42:06 3 9043878 1207516
250 418 2018-06-29 10:42:06 11 7558600 311887
304 422 2018-06-29 10:42:07 9 5977235 794058
55 444 2018-06-29 10:42:07 16 4159860 227809
304 423 2018-06-29 10:42:08 22 5926064 117947
55 445 2018-06-29 10:42:08 6 1121423 537844
55 446 2018-06-29 10:42:09 18 2569898 1283100
250 419 2018-06-29 10:42:10 2 5044003 264094
55 447 2018-06-29 10:42:11 19 7805140 1158057
55 448 2018-06-29 10:42:11 27 1142263 1301435
250 420 2018-06-29 10:42:12 1 7679157 147733
1049 1927 2018-06-29 10:42:12 24 3425294 1327138
304 424 2018-06-29 10:42:13 21 2556357 1107217
7 445 2018-06-29 10:42:13 7 5373619 381305
304 425 2018-06-29 10:42:14 27 7892576 832085
250 421 2018-06-29 10:42:14 20 3455099 850541
7 446 2018-06-29 10:42:15 13 9558012 251249
1049 1929 2018-06-29 10:42:16 8 9216405 954232
55 449 2018-06-29 10:42:16 15 2141391 1259826
7 447 2018-06-29 10:42:17 6 2752588 1172505
304 426 2018-06-29 10:42:17 26 8995010 796812
7 448 2018-06-29 10:42:18 16 7010457 1265096
7 449 2018-06-29 10:42:18 3 3862931 95755
7 450 2018-06-29 10:42:19 12 4335513 288684
7 451 2018-06-29 10:42:19 7 1030348 627656
7 452 2018-06-29 10:42:20 22 5059070 613728
7 453 2018-06-29 10:42:20 26 5339025 956113
304 427 2018-06-29 10:42:21 21 6239378 475519
250 422 2018-06-29 10:42:21 30 2569703 1154031
250 423 2018-06-29 10:42:22 4 2276354 987066
304 428 2018-06-29 10:42:22 22 3205039 265229
250 424 2018-06-29 10:42:23 6 2026291 7352
1049 1930 2018-06-29 10:42:23 3 9931174 528273
7 454 2018-06-29 10:42:24 21 2913093 1477941
250 425 2018-06-29 10:42:24 13 7378727 1157913
304 429 2018-06-29 10:42:25 10 1720641 677204
1049 1931 2018-06-29 10:42:26 11 4597547 938055
55 450 2018-06-29 10:42:27 16 6014025 242184
7 455 2018-06-29 10:42:27 23 4641766 8157
55 451 2018-06-29 10:42:28 14 3888340 1234644
1049 1932 2018-06-29 10:42:28 28 2654900 352954
55 453 2018-06-29 10:42:30 8 9265847 1098787
7 456 2018-06-29 10:42:30 25 8757931 1449325
55 454 2018-06-29 10:42:31 13 5136339 804044
55 455 2018-06-29 10:42:31 1 4609892 545258
304 431 2018-06-29 10:42:32 6 2668022 779269
304 432 2018-06-29 10:42:32 15 3803211 612082
304 433 2018-06-29 10:42:33 12 8504280 707971
250 427 2018-06-29 10:42:33 16 4684286 1003575
55 456 2018-06-29 10:42:34 20 6181137 887202
7 457 2018-06-29 10:42:34 8 2076002 567661
250 428 2018-06-29 10:42:35 26 3663262 1357724
250 429 2018-06-29 10:42:35 1 6147521 870613
55 457 2018-06-29 10:42:36 20 1582111 327993
1049 1933 2018-06-29 10:42:36 25 3558771 504661
1049 1934 2018-06-29 10:42:37 6 3997509 1152117
55 458 2018-06-29 10:42:37 22 9860096 1074505
7 458 2018-06-29 10:42:38 22 8237201 192021
1049 1935 2018-06-29 10:42:38 25 5692498 616341
55 459 2018-06-29 10:42:39 17 4909716 1183210
304 434 2018-06-29 10:42:39 12 2362668 1275293
250 430 2018-06-29 10:42:40 23 3232872 1144895
55 460 2018-06-29 10:42:40 9 1961923 785584
1049 1936 2018-06-29 10:42:41 16 1402547 751217
55 461 2018-06-29 10:42:41 19 4170163 1306962
304 435 2018-06-29 10:42:42 29 3657888 1266470
55 462 2018-06-29 10:42:42 18 7718685 317581
7 459 2018-06-29 10:42:43 27 8580450 414316
7 460 2018-06-29 10:42:43 21 1271867 884804
1049 1937 2018-06-29 10:42:44 16 7425623 245183
1049 1938 2018-06-29 10:42:44 22 6806980 990175
55 463 2018-06-29 10:42:45 14 7466068 337213
304 436 2018-06-29 10:42:46 6 9339168 1165479
1049 1939 2018-06-29 10:42:47 17 3871779 795161
250 431 2018-06-29 10:42:47 14 1191621 397807
7 462 2018-06-29 10:42:48 16 7038471 272034
55 464 2018-06-29 10:42:48 27 3358378 1154285
7 463 2018-06-29 10:42:49 20 6196254 1116896
7 464 2018-06-29 10:42:49 16 4187692 1456659
55 465 2018-06-29 10:42:50 1 6826541 458882
7 465 2018-06-29 10:42:50 13 1042750 888216
304 437 2018-06-29 10:42:51 12 5730641 664119
55 467 2018-06-29 10:42:52 22 9557180 104545
304 438 2018-06-29 10:42:52 14 3786741 919823
250 432 2018-06-29 10:42:53 5 6067355 604015
7 466 2018-06-29 10:42:53 26 7962559 727839
1049 1940 2018-06-29 10:42:54 15 1071956 479817
1049 1941 2018-06-29 10:42:54 9 7571645 224009
304 439 2018-06-29 10:42:55 23 7769368 637352
1049 1942 2018-06-29 10:42:55 18 3826254 353328
1049 1943 2018-06-29 10:42:56 22 1825959 108510
55 468 2018-06-29 10:42:56 3 3323162 34453
1049 1944 2018-06-29 10:42:57 19 4208918 401929
304 440 2018-06-29 10:42:57 20 8361579 1294769
250 433 2018-06-29 10:42:58 9 6608539 684341
250 434 2018-06-29 10:42:58 11 5785104 952315
7 467 2018-06-29 10:42:59 23 6379110 286179
55 469 2018-06-29 10:42:59 12 2216689 238380
304 441 2018-06-29 10:43:00 12 8224465 755562
250 435 2018-06-29 10:43:00 22 3829264 774892
250 436 2018-06-29 10:43:01 4 9155797 1256931
250 437 2018-06-29 10:43:02 18 3574704 500619
1049 1945 2018-06-29 10:43:02 16 3338327 1070374
55 470 2018-06-29 10:43:03 4 4834450 1135638
55 471 2018-06-29 10:43:04 5 1094089 459233
55 472 2018-06-29 10:43:05 15 8245020 291661
7 468 2018-06-29 10:43:05 4 8255535 1330742
7 469 2018-06-29 10:43:06 27 6483099 590850
1049 1947 2018-06-29 10:43:06 24 2752498 1329857
55 473 2018-06-29 10:43:07 11 8449452 1399468
304 443 2018-06-29 10:43:07 17 5273395 316014
304 445 2018-06-29 10:45:18 19 4477510 57952
7 471 2018-06-29 10:45:19 20 9769032 637161
1049 1949 2018-06-29 10:45:19 3 6109904 238642
304 446 2018-06-29 10:45:20 13 7922970 776860
304 447 2018-06-29 10:45:20 20 1172590 962795
250 439 2018-06-29 10:45:21 9 8029391 495425
304 448 2018-06-29 10:45:21 29 1820670 549508
304 450 2018-06-29 10:47:13 16 7444179 933467
7 473 2018-06-29 10:47:13 19 6226372 1281153
250 442 2018-06-29 10:47:14 5 6993330 331386
55 475 2018-06-29 10:47:14 22 4940456 932858
250 443 2018-06-29 10:47:15 26 6831986 271380
1049 1953 2018-06-29 10:47:15 25 2772620 904581
55 476 2018-06-29 10:47:16 22 3521041 1013977
304 451 2018-06-29 10:47:16 24 8294214 289668
1049 1954 2018-06-29 10:47:17 3 5242787 1476687
